STATION,STATION_NAME,DATE,PRCP,TSUN,TMAX,TMIN,AWND,WSF2,WT09,WT01,WT05,WT02,WT08,WT03
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070325,5,-9999,94,6,17,45,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070326,28,-9999,67,-21,23,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070327,18,-9999,172,44,26,81,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070328,0,-9999,111,33,69,157,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070329,0,-9999,100,-10,74,134,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070330,0,-9999,144,-16,42,116,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070331,0,-9999,117,-5,32,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070401,20,-9999,161,-27,22,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070402,48,-9999,50,28,28,58,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070403,13,-9999,50,11,28,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070404,196,-9999,28,0,34,76,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070405,63,-9999,39,-27,41,94,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070406,0,-9999,22,-38,39,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070407,0,-9999,39,-55,28,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070408,0,-9999,39,-38,44,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070409,0,-9999,83,0,48,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070410,0,-9999,56,6,34,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070411,0,-9999,111,-32,18,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070412,208,-9999,39,0,36,98,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070413,0,-9999,78,0,34,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070414,0,-9999,100,33,40,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070415,389,-9999,56,6,43,112,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070416,536,-9999,94,39,80,143,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070417,89,-9999,56,22,72,103,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070418,8,-9999,89,33,47,81,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070419,0,-9999,161,44,43,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070420,0,-9999,217,11,29,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070421,0,-9999,244,22,29,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070422,0,-9999,250,44,29,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070423,0,-9999,306,111,43,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070424,0,-9999,222,94,51,103,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070425,18,-9999,150,44,20,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070426,0,-9999,178,11,25,72,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070427,140,-9999,106,67,25,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070428,23,-9999,194,61,17,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070429,13,-9999,100,67,21,40,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070430,51,-9999,206,67,52,116,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070501,0,-9999,194,78,41,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070502,46,-9999,189,67,33,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070503,0,-9999,194,28,46,116,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070504,0,-9999,189,44,45,116,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070505,0,-9999,194,33,42,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070506,0,-9999,161,50,42,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070507,0,-9999,222,17,23,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070508,0,-9999,289,78,36,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070509,0,-9999,311,128,23,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070510,0,-9999,317,167,30,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070511,51,-9999,250,161,25,94,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070512,0,-9999,217,100,34,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070513,0,-9999,183,67,39,107,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070514,0,-9999,233,22,31,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070515,18,-9999,272,100,31,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070516,320,-9999,189,78,32,76,-9999,1,-9999,-9999,-9999,1
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070517,3,-9999,106,61,27,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070518,104,-9999,72,56,40,72,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070519,165,-9999,122,61,20,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070520,81,-9999,172,117,29,94,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070521,0,-9999,189,78,41,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070522,0,-9999,222,44,19,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070523,0,-9999,239,67,17,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070524,0,-9999,333,89,14,58,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070525,0,-9999,344,156,21,63,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070526,0,-9999,300,183,36,81,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070527,36,-9999,250,122,34,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070528,28,-9999,283,128,36,94,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070529,0,-9999,256,122,43,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070530,0,-9999,289,117,23,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070531,0,-9999,200,156,24,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070601,13,-9999,311,156,25,76,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070602,38,-9999,311,161,16,116,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070603,15,-9999,189,100,33,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070604,239,-9999,139,94,46,81,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070605,368,-9999,267,133,26,157,-9999,1,-9999,1,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070606,0,-9999,194,100,44,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070607,0,-9999,222,61,16,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070608,0,-9999,256,122,26,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070609,208,-9999,167,144,22,40,-9999,1,-9999,-9999,-9999,1
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070610,0,-9999,244,133,22,45,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070611,0,-9999,283,183,28,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070612,0,-9999,261,167,38,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070613,3,-9999,167,117,41,72,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070614,0,-9999,172,117,30,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070615,0,-9999,244,106,26,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070616,0,-9999,272,122,16,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070617,8,-9999,300,161,30,89,-9999,-9999,-9999,-9999,1,1
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070618,0,-9999,272,156,26,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070619,0,-9999,283,161,30,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070620,5,-9999,267,172,31,81,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070621,20,-9999,261,156,29,134,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070622,30,-9999,228,133,45,139,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070623,0,-9999,211,117,40,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070624,0,-9999,261,89,22,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070625,0,-9999,317,156,26,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070626,0,-9999,356,194,32,67,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070627,0,-9999,356,222,32,112,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070628,0,-9999,328,211,36,81,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070629,0,-9999,250,150,32,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070630,3,-9999,250,117,28,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070701,0,-9999,206,122,41,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070702,0,-9999,228,100,43,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070703,0,-9999,256,122,30,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070704,104,-9999,272,139,35,89,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070705,137,-9999,289,167,33,67,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070706,28,-9999,294,172,23,143,-9999,1,-9999,1,1,1
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070707,0,-9999,278,167,32,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070708,0,-9999,294,183,27,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070709,203,-9999,228,172,24,98,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070710,0,-9999,289,172,21,63,-9999,1,-9999,1,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070711,18,-9999,300,172,38,94,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070712,0,-9999,272,172,32,72,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070713,0,-9999,283,144,28,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070714,0,-9999,278,156,25,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070715,43,-9999,306,183,38,81,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070716,0,-9999,283,161,17,58,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070717,0,-9999,300,178,21,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070718,20,-9999,217,189,22,54,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070719,190,-9999,228,178,19,58,-9999,1,-9999,1,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070720,109,-9999,278,178,33,76,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070721,0,-9999,272,172,37,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070722,0,-9999,272,156,30,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070723,3,-9999,217,150,38,81,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070724,3,-9999,272,167,26,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070725,0,-9999,311,172,20,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070726,0,-9999,317,183,18,54,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070727,0,-9999,328,217,31,67,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070728,140,-9999,261,211,23,45,-9999,1,-9999,-9999,-9999,1
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070729,3,-9999,306,194,19,58,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070730,5,-9999,267,211,16,40,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070731,0,-9999,311,200,21,45,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070801,0,-9999,322,206,22,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070802,0,-9999,339,244,-9999,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070803,0,-9999,344,217,29,72,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070804,0,-9999,322,200,34,76,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070805,0,-9999,278,167,28,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070806,23,-9999,244,144,27,72,-9999,1,-9999,1,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070807,0,-9999,300,194,20,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070808,91,-9999,322,206,43,107,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070809,0,-9999,256,161,27,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070810,5,-9999,200,122,18,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070811,3,-9999,306,106,24,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070812,0,-9999,306,156,20,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070813,25,-9999,300,167,23,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070814,0,-9999,256,144,27,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070815,0,-9999,283,128,30,72,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070816,0,-9999,311,161,25,81,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070817,0,-9999,289,189,26,89,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070818,0,-9999,217,139,51,139,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070819,0,-9999,217,111,19,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070820,0,-9999,228,111,18,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070821,0,-9999,217,94,23,63,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070822,0,-9999,217,83,28,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070823,0,-9999,233,156,23,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070824,0,-9999,322,200,42,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070825,3,-9999,356,217,32,89,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070826,0,-9999,289,200,31,67,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070827,0,-9999,294,172,19,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070828,0,-9999,306,150,16,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070829,0,-9999,317,156,24,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070830,0,-9999,322,183,25,107,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070831,3,-9999,278,178,34,89,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070901,0,-9999,239,144,37,103,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070902,0,-9999,256,89,21,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070903,0,-9999,300,122,32,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070904,0,-9999,239,128,29,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070905,0,-9999,239,94,19,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070906,0,-9999,261,94,32,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070907,0,-9999,356,172,31,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070908,0,-9999,344,217,33,76,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070909,79,-9999,239,144,23,63,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070910,13,-9999,172,144,14,36,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070911,312,-9999,172,150,22,45,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070912,0,-9999,222,128,39,125,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070913,0,-9999,228,94,15,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070914,0,-9999,244,89,32,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070915,81,-9999,178,106,38,112,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070916,0,-9999,183,56,18,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070917,0,-9999,200,61,22,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070918,0,-9999,206,61,19,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070919,0,-9999,228,56,16,36,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070920,0,-9999,283,89,9,40,-9999,1,-9999,1,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070921,0,-9999,261,144,19,67,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070922,0,-9999,267,144,34,76,-9999,1,-9999,1,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070923,0,-9999,250,144,33,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070924,0,-9999,272,106,21,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070925,0,-9999,300,117,27,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070926,0,-9999,328,206,28,72,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070927,10,-9999,300,194,31,72,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070928,74,-9999,233,156,26,72,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070929,0,-9999,222,111,45,125,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20070930,0,-9999,178,78,16,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071001,0,-9999,194,94,24,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071002,0,-9999,211,61,17,58,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071003,0,-9999,239,144,24,54,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071004,0,-9999,283,144,18,58,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071005,0,-9999,300,117,16,58,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071006,127,-9999,278,156,13,63,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071007,0,-9999,178,117,19,72,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071008,124,-9999,133,100,13,76,-9999,1,-9999,-9999,-9999,1
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071009,48,-9999,172,94,34,89,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071010,28,-9999,139,106,20,40,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071011,48,-9999,139,122,34,76,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071012,84,-9999,150,61,41,112,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20071013,0,-9999,150,44,24,63,-9999,-9999,-9999,-9999,-9999,-9999
